date,Open,Close,Low,High,Volume,OpenInterest,adj_fct
2012/5/18,2594.6,2568.2,2555.6,2596.4,319530,50581,0.856948193
2012/5/21,2575,2583,2561.4,2603.4,369565,52149,0.856948193
2012/5/22,2593,2607.6,2588.4,2611.8,308016,50420,0.856948193
2012/5/23,2597,2587.8,2575,2615,352343,47757,0.856948193
2012/5/24,2595,2582.2,2564.6,2608,370230,48389,0.856948193
2012/5/25,2579.2,2565.4,2557.8,2585,302870,49435,0.856948193
2012/5/28,2564,2598.8,2548,2602.6,317790,48536,0.856948193
2012/5/29,2597,2645,2596.6,2656,347247,46142,0.856948193
2012/5/30,2635,2632.4,2628.8,2644,252462,44121,0.856948193
2012/5/31,2621.2,2635.6,2612,2643.4,305805,44773,0.856948193
2012/6/1,2630,2629.2,2615.2,2659.8,385689,41674,0.856948193
2012/6/4,2600,2545.4,2545,2600,312799,39942,0.856948193
2012/6/5,2555.6,2552.4,2546.2,2566.4,281713,39386,0.856948193
2012/6/6,2549.8,2549,2540.2,2569.6,359605,38522,0.856948193
2012/6/7,2570,2533.8,2521,2575.6,314243,38488,0.856948193
2012/6/8,2545.2,2513,2511,2548.8,401260,35192,0.856948193
2012/6/11,2535,2552.2,2520.8,2568.6,342023,29328,0.856948193
2012/6/12,2534.4,2540.8,2521.6,2552.6,273907,22247,0.856948193
2012/6/13,2542,2568,2537,2574.8,130537,11285,0.856948193
2012/6/14,2564,2558.8,2557,2582.4,42578,5594,0.856948193
2012/6/15,2555.8,2560.6,2531.8,2573,414309,45114,0.860783166
2012/6/18,2579,2572.4,2565,2590.2,363196,48402,0.860783166
2012/6/19,2572.2,2558,2550.2,2573,292607,50132,0.860783166
2012/6/20,2563.4,2549,2548,2569.8,305212,53365,0.860783166
2012/6/21,2544.8,2510.8,2493.2,2545.2,341378,54959,0.860783166
2012/6/25,2500.2,2467.6,2459.2,2506.8,271087,58564,0.860783166
2012/6/26,2463.2,2461,2448.8,2469,317299,58898,0.860783166
2012/6/27,2456,2454.8,2449.8,2475,290944,57732,0.860783166
2012/6/28,2461.2,2439.4,2435.4,2468,324209,59858,0.860783166
2012/6/29,2431.2,2469,2431,2472,364747,56213,0.860783166
2012/7/2,2477,2464,2455.2,2477.8,324752,58822,0.860783166
2012/7/3,2466.6,2469,2461.2,2499.2,400439,56974,0.860783166
2012/7/4,2473,2469.6,2463.4,2486,399476,57457,0.860783166
2012/7/5,2469.6,2444.8,2431.6,2469.8,377809,59828,0.860783166
2012/7/6,2442.8,2479.6,2429,2495,475826,58312,0.860783166
2012/7/9,2467.8,2430.8,2425.2,2478.8,361963,58054,0.860783166
2012/7/10,2427.4,2422.6,2418.2,2435.6,334547,58205,0.860783166
2012/7/11,2415,2428.6,2411,2440,392345,56843,0.860783166
2012/7/12,2427,2446.4,2412.4,2464.8,528147,51818,0.860783166
2012/7/13,2448.6,2457,2446.2,2477,417636,47028,0.860783166
2012/7/16,2462,2417,2413.6,2464.8,347330,45844,0.860783166
2012/7/17,2412,2422.4,2409.6,2429,269322,37084,0.860783166
2012/7/18,2418.4,2419.2,2380.6,2430,168683,23135,0.860783166
2012/7/19,2423.6,2422.8,2414.6,2449,57314,10878,0.860783166
2012/7/20,2425,2402.6,2400,2426.2,21954,0,0.860783166
2012/7/23,2401.6,2378.2,2373.4,2402.6,313452,60091,0.854947347
2012/7/24,2374.8,2382.4,2371,2406.6,372651,59682,0.854947347
2012/7/25,2375,2374,2369.2,2397,351569,62166,0.854947347
2012/7/26,2372.4,2365,2361.6,2390.6,385129,64990,0.854947347
2012/7/27,2370.8,2372.2,2363.6,2380.8,325456,62813,0.854947347
2012/7/30,2373,2363.8,2359.4,2388,336922,66202,0.854947347
2012/7/31,2361,2363.2,2361,2376.4,273521,65249,0.854947347
2012/8/1,2358.4,2369.6,2358,2385,341239,64290,0.854947347
2012/8/2,2369.6,2351.2,2337.6,2372,308900,65373,0.854947347
2012/8/3,2354.8,2367.8,2345.6,2368.8,303837,66599,0.854947347
2012/8/6,2360.6,2384.4,2360.2,2393.2,389607,62986,0.854947347
2012/8/7,2385.4,2392.2,2385.2,2394.8,243930,58897,0.854947347
2012/8/8,2396,2391.2,2389.2,2409,279984,56170,0.854947347
2012/8/9,2393.6,2418.2,2385.2,2421.4,397185,54495,0.854947347
2012/8/10,2419.6,2411.6,2405.4,2422.2,246736,50221,0.854947347
2012/8/13,2407.2,2367.8,2365.2,2408.8,261209,51318,0.854947347
2012/8/14,2364.8,2357.6,2331.6,2370.6,334001,42509,0.854947347
2012/8/15,2355.4,2339.6,2335.6,2356.6,175935,29607,0.854947347
2012/8/16,2343,2329.2,2327.6,2343,46233,16910,0.854947347
2012/8/17,2328.8,2303.4,2299.2,2330,27771,0,0.854947347
2012/8/20,2320.8,2316.4,2295.8,2328.8,299462,77911,0.843738526
2012/8/21,2316.2,2323,2314,2350.6,418647,79215,0.843738526
2012/8/22,2321.6,2309.8,2302.4,2331.2,298293,78348,0.843738526
2012/8/23,2312.4,2323.6,2304.2,2331.8,440746,79772,0.843738526
2012/8/24,2316.2,2295,2293.2,2317,307985,76843,0.843738526
2012/8/27,2295.8,2249.4,2248.2,2297,317408,82660,0.843738526
2012/8/28,2248,2248,2243.2,2269,331909,82277,0.843738526
2012/8/29,2246.6,2232.2,2230,2257.6,370404,80043,0.843738526
2012/8/30,2228.6,2221.8,2208.4,2238.2,421206,79326,0.843738526
2012/8/31,2215,2216,2214.4,2233,356770,77719,0.843738526
2012/9/3,2215.6,2234.4,2202.2,2244.6,441490,76217,0.843738526
2012/9/4,2232.8,2210.8,2206.2,2240.6,325284,73253,0.843738526
2012/9/5,2208.2,2210,2198.8,2217.8,359867,71305,0.843738526
2012/9/6,2210,2241.2,2205.4,2243.8,454892,72286,0.843738526
2012/9/7,2248.2,2341.2,2242,2362.8,726823,71491,0.843738526
2012/9/10,2340.2,2337.8,2326.2,2347.8,407601,68090,0.843738526
2012/9/11,2331.6,2323.6,2302.2,2332,474765,64204,0.843738526
2012/9/12,2329,2330.4,2304.2,2353.8,522774,56538,0.843738526
2012/9/13,2328.6,2300.8,2295.6,2336.4,518900,52350,0.843738526
2012/9/14,2335,2329,2304.2,2354,593678,47267,0.843738526
2012/9/17,2320,2269.4,2265.2,2323.8,399679,42824,0.843738526
2012/9/18,2261.6,2232.4,2231,2263.4,270270,31694,0.843738526
2012/9/19,2238.6,2246.8,2232.6,2255,109729,20858,0.843738526
2012/9/20,2258.2,2211.4,2206,2259.8,442196,65521,0.837920669
2012/9/21,2208.2,2216.4,2201.6,2233.8,553935,67351,0.837920669
2012/9/24,2200,2221.4,2185.2,2242.8,638028,69397,0.837920669
2012/9/25,2213,2218.6,2208,2237,500095,67218,0.837920669
2012/9/26,2210.2,2200.2,2192.6,2229.2,470419,67521,0.837920669
2012/9/27,2198,2257.2,2197.8,2320,732595,69799,0.837920669
2012/9/28,2250,2315.6,2240.6,2316.4,726322,61433,0.837920669
2012/10/8,2306.4,2276.6,2262,2313.6,449036,60366,0.837920669
2012/10/9,2283.2,2323.8,2280.6,2345,687674,65632,0.837920669
2012/10/10,2313.4,2321.4,2310.2,2333.6,502021,63354,0.837920669
2012/10/11,2320.4,2320,2305.4,2328,504115,61828,0.837920669
2012/10/12,2318.2,2307.2,2288.6,2343.6,616579,57024,0.837920669
2012/10/15,2300,2302.4,2283,2324.8,450914,53499,0.837920669
2012/10/16,2305,2298.8,2290.2,2323,540958,45971,0.837920669
